phenotype,outcome,feature,mean_abs_shap,relative_shap,total_mean_abs_shap
enigma,epilepsy_ltle,Chandelier,0.005039464188512094,0.02645636088468825,0.1904821381321839
enigma,epilepsy_ltle,Endo,0.0023698554077495586,0.01244135240704308,0.1904821381321839
enigma,epilepsy_ltle,L2/3 IT,0.00682377898454006,0.035823721066196454,0.1904821381321839
enigma,epilepsy_ltle,L4 IT,0.005997448151492966,0.03148561965075735,0.1904821381321839
enigma,epilepsy_ltle,L5 ET,0.017662687882504493,0.09272621598906865,0.1904821381321839
enigma,epilepsy_ltle,L5 IT,0.003384710762321861,0.017769176656202073,0.1904821381321839
enigma,epilepsy_ltle,L5/6 NP,0.008270659395872508,0.04341960604271008,0.1904821381321839
enigma,epilepsy_ltle,L6 CT,0.004442979776725187,0.02332491550279643,0.1904821381321839
enigma,epilepsy_ltle,L6 IT,0.011782859352321522,0.0618580800691395,0.1904821381321839
enigma,epilepsy_ltle,L6 IT Car3,0.007035820623694833,0.0369369049123775,0.1904821381321839
enigma,epilepsy_ltle,L6b,0.026477828290361643,0.13900425808947775,0.1904821381321839
enigma,epilepsy_ltle,Lamp5,0.00383466708915209,0.020131373612002647,0.1904821381321839
enigma,epilepsy_ltle,Lamp5_Lhx6,0.004063459432097054,0.02133249590718706,0.1904821381321839
enigma,epilepsy_ltle,Micro-PVM,0.009066619263729134,0.04759826486952498,0.1904821381321839
enigma,epilepsy_ltle,OPC,0.009502058745468465,0.049884250768303384,0.1904821381321839
enigma,epilepsy_ltle,Oligo,0.004708934823849482,0.024721135902946164,0.1904821381321839
enigma,epilepsy_ltle,Pax6,0.005381017830404548,0.02824946151470866,0.1904821381321839
enigma,epilepsy_ltle,Pvalb,0.005258272962817992,0.027605071081095518,0.1904821381321839
enigma,epilepsy_ltle,Sncg,0.006252813854150802,0.03282624772833923,0.1904821381321839
enigma,epilepsy_ltle,Sst,0.014405500477133354,0.07562651605231745,0.1904821381321839
enigma,epilepsy_ltle,VLMC,0.010005154548623246,0.05252542126380496,0.1904821381321839
enigma,epilepsy_ltle,Vip,0.017369143966429516,0.09118515854949248,0.1904821381321839
enigma,depression,Astro,0.005739776878031622,0.042136607522934695,0.13621829604833507
enigma,depression,Chandelier,0.021140904126938594,0.1551987122158469,0.13621829604833507
enigma,depression,Endo,0.0013640413023444594,0.010013642380759552,0.13621829604833507
enigma,depression,L2/3 IT,0.001615094001241417,0.011856659847428458,0.13621829604833507
enigma,depression,L4 IT,0.0038944481996486804,0.028589758590628622,0.13621829604833507
enigma,depression,L5 ET,0.0047063537550406246,0.03455008535248924,0.13621829604833507
enigma,depression,L5 IT,0.006791946139619599,0.049860748054061516,0.13621829604833507
enigma,depression,L5/6 NP,0.0035850464462434456,0.026318391510134174,0.13621829604833507
enigma,depression,L6 CT,0.008337147517794586,0.06120431512985797,0.13621829604833507
enigma,depression,L6 IT,0.002286421831363705,0.016784983351666664,0.13621829604833507
enigma,depression,L6 IT Car3,0.0011673043282813117,0.00856936521851008,0.13621829604833507
enigma,depression,L6b,0.012963964570963825,0.09517050900683525,0.13621829604833507
enigma,depression,Lamp5,0.01779652202412967,0.13064707561614802,0.13621829604833507
enigma,depression,Lamp5_Lhx6,0.002780386957703419,0.02041125926811505,0.13621829604833507
enigma,depression,Micro-PVM,0.004702730157655853,0.034523483952457884,0.13621829604833507
enigma,depression,OPC,0.011521610574291118,0.08458196078302758,0.13621829604833507
enigma,depression,Oligo,0.0018646969071830703,0.013689034155304732,0.13621829604833507
enigma,depression,Pax6,0.0023673602527187385,0.017379165071032127,0.13621829604833507
enigma,depression,Pvalb,0.006266779031623867,0.04600541346810117,0.13621829604833507
enigma,depression,Sncg,0.006104472889108292,0.0448138984717751,0.13621829604833507
enigma,depression,Sst,0.007221429284245741,0.053013651570588745,0.13621829604833507
enigma,depression,VLMC,0.0011694049939123302,0.0085847865362916,0.13621829604833507
enigma,depression,Vip,0.0008304538782511302,0.006096492926005005,0.13621829604833507
enigma,ocd,Astro,0.0008502129891178483,0.03139334492900052,0.02708258680432741
enigma,ocd,Chandelier,0.0010079535150582753,0.03721777104752855,0.02708258680432741
enigma,ocd,Endo,0.0011602271947350885,0.04284033881688513,0.02708258680432741
enigma,ocd,L2/3 IT,0.0007733071434614662,0.02855366620067116,0.02708258680432741
enigma,ocd,L4 IT,0.000991811382655865,0.03662173742197285,0.02708258680432741
enigma,ocd,L5 ET,0.0010651021366710489,0.03932793216417794,0.02708258680432741
enigma,ocd,L5 IT,0.0018795473008415226,0.06940058253745532,0.02708258680432741
enigma,ocd,L5/6 NP,0.0005194209068302278,0.01917914675518484,0.02708258680432741
enigma,ocd,L6 CT,0.001516196548819779,0.05598418495893134,0.02708258680432741
enigma,ocd,L6 IT,0.0007823830251457616,0.028888784915506963,0.02708258680432741
enigma,ocd,L6 IT Car3,0.0025011434082159996,0.0923524560739653,0.02708258680432741
enigma,ocd,L6b,0.0037901483870533036,0.1399477979868486,0.02708258680432741
enigma,ocd,Lamp5,0.0009129436570451677,0.033709618052411905,0.02708258680432741
enigma,ocd,Lamp5_Lhx6,0.0004655520218747534,0.017190086945474678,0.02708258680432741
enigma,ocd,Micro-PVM,0.0009408684765131705,0.0347407167310485,0.02708258680432741
enigma,ocd,OPC,0.000973635631988387,0.035950614283005417,0.02708258680432741
enigma,ocd,Oligo,0.0008269238220330254,0.03053341351797661,0.02708258680432741
enigma,ocd,Pax6,0.0021730723170195225,0.08023872803288852,0.02708258680432741
enigma,ocd,Pvalb,0.0009725005876688544,0.03590870379905744,0.02708258680432741
enigma,ocd,Sncg,0.0006166315507689569,0.022768561778242987,0.02708258680432741
enigma,ocd,Sst,0.0011267002659749894,0.04160238732420342,0.02708258680432741
enigma,ocd,VLMC,0.0007267669644240037,0.026835212222337517,0.02708258680432741
enigma,ocd,Vip,0.0005095375704103903,0.018814213505224452,0.02708258680432741
enigma,schizophrenia,Astro,0.0073489704573485035,0.017951442109667416,0.4093805061706353
enigma,schizophrenia,Chandelier,0.0379634646285214,0.09273393348313883,0.4093805061706353
enigma,schizophrenia,Endo,0.014654200019702131,0.03579603766866726,0.4093805061706353
enigma,schizophrenia,L2/3 IT,0.008421340417421836,0.02057093655043679,0.4093805061706353
enigma,schizophrenia,L4 IT,0.0067886372792544045,0.016582707717950812,0.4093805061706353
