phenotype,outcome,feature,mean_abs_shap,relative_shap,total_mean_abs_shap
meg,alpha,L5 IT_1,0.0018168927435606183,0.012894298407046206,0.14090667721539318
meg,alpha,L5 IT_2,0.0008782927679676499,0.006233152220494643,0.14090667721539318
meg,alpha,L5 IT_3,0.0009015579361103844,0.006398262693628367,0.14090667721539318
meg,alpha,L5 IT_4,0.0013721048309485917,0.00973768495620091,0.14090667721539318
meg,alpha,L5 IT_5,0.0018448864837235582,0.013092967062898107,0.14090667721539318
meg,alpha,L5/6 NP_1,0.001281620273891886,0.009095525486934673,0.14090667721539318
meg,alpha,L5/6 NP_2,0.0006523305697827449,0.004629522054413201,0.14090667721539318
meg,alpha,L6 CT_1,0.0013686049108837188,0.009712846388334301,0.14090667721539318
meg,alpha,L6 CT_2,0.0013072355537949898,0.009277314458254662,0.14090667721539318
meg,alpha,L6 IT Car3_1,0.0022867757243081356,0.01622900894052393,0.14090667721539318
meg,alpha,L6 IT_1,0.000565051981852066,0.0040101150138422085,0.14090667721539318
meg,alpha,L6 IT_2,0.0012819000531712524,0.009097511051315975,0.14090667721539318
meg,alpha,L6 IT_3,0.0031423209008820036,0.02230072387611965,0.14090667721539318
meg,alpha,L6b_1,0.0010915645958884752,0.007746720151663817,0.14090667721539318
meg,alpha,L6b_2,0.002189445615251793,0.015538267302300771,0.14090667721539318
meg,alpha,L6b_3,0.0032066732922911025,0.022757426089817647,0.14090667721539318
meg,alpha,Lamp5_1,0.002162262986892008,0.015345355022365073,0.14090667721539318
meg,alpha,Lamp5_2,0.001317836116846218,0.009352545549220095,0.14090667721539318
meg,alpha,Lamp5_Lhx6_1,0.0017135820135403027,0.012161112925265293,0.14090667721539318
meg,alpha,Micro-PVM_1,0.005011258808462709,0.0355643813869969,0.14090667721539318
meg,alpha,Micro-PVM_2,0.002172740108314486,0.015419710060958897,0.14090667721539318
meg,alpha,OPC_1,0.0016705628104436087,0.011855810125235925,0.14090667721539318
meg,alpha,Oligo_1,0.0014207381655872331,0.010082830662562997,0.14090667721539318
meg,alpha,Oligo_2,0.001401490236370099,0.009946230115324832,0.14090667721539318
meg,alpha,Pax6_1,0.0021252411803942997,0.01508261512082644,0.14090667721539318
meg,alpha,Pax6_2,0.0013593895491118516,0.00964744592645427,0.14090667721539318
meg,alpha,Pvalb_1,0.0029247098491321593,0.020756360925759255,0.14090667721539318
meg,alpha,Pvalb_2,0.0009034110962639664,0.006411414378063798,0.14090667721539318
meg,alpha,Pvalb_3,0.0028233649839241037,0.02003712698162801,0.14090667721539318
