phenotype,outcome,feature,mean_abs_shap,relative_shap,total_mean_abs_shap
meg,theta,Sncg_4,0.005025805117423389,0.05030795652082842,0.09990080029075744
meg,theta,Sst Chodl_1,0.0016861771046659784,0.016878514483952327,0.09990080029075744
meg,theta,Sst_1,0.00033977139220289993,0.0034010877912289826,0.09990080029075744
meg,theta,Sst_10,0.0022426307371627386,0.02244857629404017,0.09990080029075744
meg,theta,Sst_2,0.0002990675359684585,0.0029936450468668312,0.09990080029075744
meg,theta,Sst_3,0.0005279553711020383,0.005284796213498235,0.09990080029075744
meg,theta,Sst_4,0.0015974468092821686,0.015990330454139116,0.09990080029075744
meg,theta,Sst_5,0.001576956772124895,0.015785226620159427,0.09990080029075744
meg,theta,Sst_6,0.0012176367488794834,0.012188458404092843,0.09990080029075744
meg,theta,Sst_7,0.00059534498575772,0.005959361526884582,0.09990080029075744
meg,theta,Sst_8,0.0008342636533376267,0.008350920622352717,0.09990080029075744
meg,theta,Sst_9,0.001494724326065026,0.0149620856060681,0.09990080029075744
meg,theta,VLMC_1,0.005306625202682418,0.053118945866676634,0.09990080029075744
meg,theta,Vip_1,0.0016650753425496573,0.01666728732606265,0.09990080029075744
meg,theta,Vip_2,0.0031520651335854508,0.031551950779287914,0.09990080029075744
meg,theta,Vip_3,0.0004200970257702917,0.0042051417460882735,0.09990080029075744
meg,theta,Vip_4,0.0049125327004268604,0.049174107576006626,0.09990080029075744
meg,theta,Vip_5,0.0011524524835833927,0.011535968483027403,0.09990080029075744
meg,theta,Vip_6,0.000991360118151621,0.009923445210311684,0.09990080029075744
meg,theta,Vip_7,0.000942480173462437,0.009434160394304997,0.09990080029075744
meg,theta,Vip_8,0.0005548170164047083,0.005553679397862026,0.09990080029075744
meg,theta,Vip_9,0.0013895703885128204,0.013909502070739464,0.09990080029075744
meg,alpha,Astro_1,0.005205512524762188,0.009170220725970539,0.5676540053196221
meg,alpha,Astro_2,0.008057214912955234,0.014193883664079065,0.5676540053196221
meg,alpha,Chandelier_1,0.018057976205122252,0.03181158951737611,0.5676540053196221
meg,alpha,Endo_1,0.006397452048411249,0.011269984864828202,0.5676540053196221
meg,alpha,L2/3 IT_1,0.009529372885568706,0.016787290843130964,0.5676540053196221
